"","Kid","Pa","Ma","X_kid","Y_kid","X_pa","Y_pa","X_ma","Y_ma","Dist_pa","Dist_ma","Pheno_kid","Pheno_pa","Pheno_ma","Red_kid","Yellow_kid","Red_pa","Yellow_pa","Red_ma","Yellow_ma","year_kid","year_pa","year_ma","FDR","Pvalue","LOD","P.Pr.C_Se_Se","P.Pr.Max","MaxP.Pr.Relat","TotPaNonExc","TotMaNonExc","TotUnkNonExc","TotPairsNonExc","KidMiss","PaMiss","MaMiss","MI.Kid.Pa","MI.Kid.Ma","MI.Trio","MendIncLoci"
"252","S6582","K0996","L0364",423845.667,4686365.685,423845.868,4686367.667,423849.6086,4686356.008,1.99216590751672,10.4489492076675,"WR","-9","WR","2","1","-9","-9","1.5","1",2014,2010,2011,"0.035495","0.009000","17.883452","0.976726","0.976726","C_Se_Se","0","0","11","1","1","0","1","2","1","3","s1367_16317,ros_assembly_620992,ros_assembly_748981"
"253","S5114","K0996","K1000",423845.7221,4686366.773,423845.868,4686367.667,423847.9153,4686371.515,0.905827141663217,5.22462345402109,"-9","-9","-9","-9","-9","-9","-9","-9","-9",2014,2010,2010,"0.045254","0.012000","19.762107","0.996372","0.996372","C_Se_Se","0","0","29","11","0","0","1","1","0","1","s91_122561"
"254","S5106","M1351","K0996",423845.771,4686366.459,423823.8094,4686342.807,423845.868,4686367.667,32.2758265354773,1.21188819672846,"-9","FR","-9","-9","-9","4.5","1","-9","-9",2014,2012,2010,"0.000000","0.000000","21.018550","0.998965","0.998965","C_Se_Se","0","0","41","1","1","1","0","1","0","1","ros_assembly_737420"
"255","S5103","K0996","K1000",423845.852,4686365.739,423845.868,4686367.667,423847.9153,4686371.515,1.92806638920396,6.13346418309873,"FR","-9","-9","3","1","-9","-9","-9","-9",2014,2010,2010,"0.042184","0.011000","21.083275","0.999029","0.999029","C_Se_Se","0","0","17","10","1","0","1","1","0","1","s91_122561"
"256","S5108","L0529","K1000",423845.8953,4686366.464,423838.4367,4686341.355,423847.9153,4686371.515,26.1933692930321,5.43994494456051,"FO","Y","-9","3","2.5","1","2.5","-9","-9",2014,2011,2010,"0.000000","0.000000","24.805872","0.999977","0.999977","C_Se_Se","0","0","17","10","1","0","1","0","0","0","---"
"257","S7190","L0367","K0996",423846.6928,4686363.852,423837.204,4686357.431,423845.868,4686367.667,11.4571622333366,3.9031423293457,"FR","FR","-9","3","0.5","3.5","1","-9","-9",2014,2011,2010,"0.000000","0.000000","25.495414","0.999988","0.999988","C_Se_Se","0","0","26","2","1","1","0","0","0","0","---"
"258","S7184","K1000","L1513",423846.7181,4686363.77,423847.9153,4686371.515,423849.0831,4686370.345,7.83698365710426,6.98740652906394,"W","-9","-9","1","0.5","-9","-9","-9","-9",2014,2010,2011,"0.000000","0.000000","22.731440","0.999813","0.999813","C_Se_Se","0","0","25","15","0","1","0","0","0","0","---"
"259","S5111","J0718","K0996",423846.9135,4686364.482,423810.1385,4686337.584,423845.868,4686367.667,45.5620788485789,3.3522075194322,"-9","Y","-9","-9","-9","0.2","3","-9","-9",2014,2009,2010,"0.011426","0.002000","20.597754","0.998424","0.998424","C_Se_Se","0","0","24","3","0","0","0","0","1","1","s91_122561"
"260","S7132","K1000","K2024",423847.3079,4686364.399,423847.9153,4686371.515,423855.2839,4686355.331,7.14187585668035,12.07663860513,"FR","-9","-9","3","1","-9","-9","-9","-9",2014,2010,2010,"0.011452","0.002000","22.384076","0.999736","0.999736","C_Se_Se","0","0","5","2","0","1","1","0","0","0","---"
"261","S3528","L0331","K2026",423847.7701,4686378.075,423821.2245,4686341.42,423854.6397,4686377.522,45.2576833739837,6.8918221944572,"WR","FR","-9","2","1","4.5","1","-9","-9",2014,2011,2010,"0.011478","0.002000","20.359253","0.998000","0.998000","C_Se_Se","0","0","25","2","2","0","1","0","1","1","s1367_16317"
"262","S5062","K1000","K2030",423848.0132,4686375.644,423847.9153,4686371.515,423852.5053,4686353.709,4.13016045879734,22.3902475965133,"W","-9","-9","0.5","1.5","-9","-9","-9","-9",2014,2010,2010,"0.006451","0.001000","22.752508","0.999817","0.999817","C_Se_Se","0","0","41","22","0","1","2","0","0","0","---"
"263","S5105","K1000","L0296",423848.4349,4686372.136,423847.9153,4686371.515,423853.0892,4686358.815,0.809706836047465,14.1106891921495,"FR","-9","W","3.5","1","-9","-9","1","1",2014,2010,2011,"0.015442","0.003000","20.812745","0.998728","0.998728","C_Se_Se","0","0","23","6","0","1","3","0","0","0","---"
"264","S2684","L0333","L0292",423848.4518,4686351.748,423851.494,4686352.612,423854.4687,4686359.339,3.16251116049527,9.68640111758644,"FR","WR","FR","4","1","2.5","1","4","1",2014,2011,2011,"0.018700","0.004000","21.344342","0.999252","0.999252","C_Se_Se","0","0","11","3","0","3","1","1","0","1","s91_122561"
"265","S5112","K0996","K1000",423848.5061,4686373.169,423845.868,4686367.667,423847.9153,4686371.515,6.10176823578738,1.75634866707234,"FR","-9","-9","3","1","-9","-9","-9","-9",2014,2010,2010,"0.000000","0.000000","23.339453","0.999898","0.999898","C_Se_Se","0","0","58","46","1","0","1","0","0","0","---"
"266","S4941","K1000","J0709",423848.5718,4686372.392,423847.9153,4686371.515,423864.0244,4686407.638,1.09550045666462,38.4845860414272,"FO","-9","FO","3","2.5","-9","-9","3","1.5",2014,2010,2009,"0.032634","0.008000","20.556712","0.998358","0.998358","C_Se_Se","0","0","38","22","0","1","0","0","0","0","---"
"267","S6257","L0500","L0516",423848.6886,4686303.385,423865.6757,4686322.031,423869.4773,4686323.602,25.2236968431495,28.998226440571,"WR","-9","FR","2","1","-9","-9","3.5","1",2014,2011,2011,"0.000000","0.000000","23.784872","0.999935","0.999935","C_Se_Se","0","0","59","6","0","0","4","0","0","0","---"
"268","S6389","L1028","L1052",423848.8087,4686297.347,423775.041,4686262.696,423848.9431,4686300.592,81.50070775311,3.24778206792269,"W","-9","-9","0.5","0.5","-9","-9","-9","-9",2014,2011,2011,"0.007013","0.001000","22.305613","0.999714","0.999714","C_Se_Se","0","0","60","10","1","2","4","0","0","0","---"
"269","S5069","K1000","K1884",423848.9149,4686375.008,423847.9153,4686371.515,423892.9141,4686478.256,3.63321471495407,112.232255187954,"-9","-9","-9","-9","-9","-9","-9","-9","-9",2014,2010,2010,"0.032369","0.008000","21.443893","0.999323","0.999323","C_Se_Se","0","0","20","10","3","1","0","0","0","0","---"
"270","S6516","L1509","L0369",423849.0211,4686369.997,423848.9694,4686371.04,423850.3942,4686355.806,1.04428056055921,14.257274796615,"WR","-9","FR","2","0.5","-9","-9","3","1",2014,2011,2011,"0.022988","0.005000","20.766854","0.998669","0.998669","C_Se_Se","0","0","14","4","1","3","0","0","0","0","---"
"271","S3523","K1000","L0421",423849.0507,4686376.508,423847.9153,4686371.515,423877.8269,4686416.709,5.1204669872197,49.4387508680306,"Y;FO","-9","Y","0.5;3.5","2.5;2.5","-9","-9","1","3",2014,2010,2011,"0.033066","0.008000","21.417433","0.999305","0.999305","C_Se_Se","0","0","424","488","1","1","2","0","0","0","---"
"272","S2522","L0333","K2030",423849.1164,4686351.508,423851.494,4686352.612,423852.5053,4686353.709,2.62141140582749,4.04092120779122,"WR","WR","-9","1.5","1","2.5","1","-9","-9",2014,2011,2010,"0.011505","0.002000","22.222786","0.999689","0.999689","C_Se_Se","0","0","31","8","0","3","2","1","0","1","s91_122561"
"273","S3532","L0367","K2026",423849.2263,4686375.917,423837.204,4686357.431,423854.6397,4686377.522,22.0514827915796,5.64631955867326,"WR","FR","-9","2","1","3.5","1","-9","-9",2014,2011,2010,"0.006766","0.001000","21.941609","0.999588","0.999588","C_Se_Se","0","0","47","10","3","1","1","0","0","0","---"
"274","S5070","K1000","L1031",423849.3326,4686373.037,423847.9153,4686371.515,423860.6454,4686316.727,2.07971711771635,57.435142062964,"-9","-9","-9","-9","-9","-9","-9","-9","-9",2014,2010,2011,"0.000000","0.000000","23.487432","0.999912","0.999912","C_Se_Se","0","0","23","9","0","1","0","0","0","0","---"
"275","S6511","K1000","L1513",423849.3555,4686370.507,423847.9153,4686371.515,423849.0831,4686370.345,1.75790785848478,0.316931791026593,"WR","-9","-9","1.5","0.5","-9","-9","-9","-9",2014,2010,2011,"0.000000","0.000000","22.945944","0.999849","0.999849","C_Se_Se","0","0","41","21","1","1","0","0","0","0","---"
"276","S8076","L1083","L1074",423849.6635,4686307.656,423851.1768,4686306.532,423876.9119,4686330.835,1.88506044775737,35.7734726234065,"-9","-9","-9","-9","-9","-9","-9","-9","-9",2014,2011,2011,"0.000000","0.000000","23.025291","0.999861","0.999861","C_Se_Se","0","0","44","9","1","1","0","0","0","0","---"
"277","S5071","K1000","L1513",423849.6679,4686374.55,423847.9153,4686371.515,423849.0831,4686370.345,3.50468711312855,4.24547006121113,"W","-9","-9","1","1","-9","-9","-9","-9",2014,2010,2011,"0.035950","0.009000","22.373286","0.999733","0.999733","C_Se_Se","0","0","122","41","1","1","0","0","0","0","---"
"278","S2532","L0333","K2030",423849.7108,4686350.958,423851.494,4686352.612,423852.5053,4686353.709,2.43218384180541,3.92138129375394,"W","WR","-9","0.5","0.5","2.5","1","-9","-9",2014,2011,2010,"0.000000","0.000000","24.699393","0.999974","0.999974","C_Se_Se","0","0","7","3","2","3","2","0","0","0","---"
"279","S8061","L1023","L1083",423849.9535,4686307.946,423791.1409,4686269.73,423851.1768,4686306.532,70.1383245790894,1.86972160823634,"W","-9","-9","0.5","0.5","-9","-9","-9","-9",2014,2011,2011,"0.000000","0.000000","25.070335","0.999982","0.999982","C_Se_Se","0","0","13","17","0","0","1","0","0","0","---"
"280","S1694","P1310","L0420",423850.1438,4686377.143,423847.9558,4686378.078,423885.1308,4686437.62,2.37940517763109,69.8681450876729,"FR","WR","FR","3","1","1.5","1","3.5","1",2014,2013,2011,"0.000000","0.000000","22.457089","0.999754","0.999754","C_Se_Se","0","0","75","11","0","0","2","0","0","0","---"
"281","S2490","L0359","K2029",423850.2342,4686351.257,423851.651,4686357.475,423853.7238,4686352.773,6.37736985227438,3.80467661691277,"FR","FR","-9","3","0.5","4","1","-9","-9",2014,2011,2010,"0.011558","0.002000","22.189953","0.999679","0.999679","C_Se_Se","0","0","4","2","1","2","0","0","0","0","---"
"282","S2695","K2030","K2032",423850.4488,4686349.821,423852.5053,4686353.709,423852.8616,4686353.849,4.39837882007321,4.69535811620543,"W","-9","-9","0","0.5","-9","-9","-9","-9",2014,2010,2010,"0.006385","0.001000","22.703601","0.999808","0.999808","C_Se_Se","0","0","17","3","0","2","0","0","0","0","---"
"283","S2693","L0364","K2030",423850.6573,4686349.321,423849.6086,4686356.008,423852.5053,4686353.709,6.76873257626523,4.76126537741531,"W","WR","-9","0.5","0.5","1.5","1","-9","-9",2014,2011,2010,"0.018841","0.004000","21.190392","0.999128","0.999128","C_Se_Se","0","0","16","5","0","1","2","1","0","1","ros_assembly_620992"
"284","S0443","L1081","L1083",423850.6635,4686308.656,423842.7875,4686300.991,423851.1768,4686306.532,10.9901592800705,2.18514367794229,"Y","-9","-9","0.5","2.5","-9","-9","-9","-9",2014,2011,2011,"0.022946","0.005000","19.833958","0.996623","0.996623","C_Se_Se","0","0","28","4","0","0","1","1","0","1","s382_741148"
"285","S1980","L0331","K2026",423851.0822,4686378.451,423821.2245,4686341.42,423854.6397,4686377.522,47.5686578570496,3.6767985056077,"WR","FR","-9","2","1","4.5","1","-9","-9",2014,2011,2010,"0.006288","0.001000","22.065488","0.999636","0.999636","C_Se_Se","0","0","33","2","0","0","1","0","0","0","---"
"286","S2486","L0299","L1085",423851.0976,4686350.67,423850.1815,4686355.438,423860.4249,4686315.303,4.85520990395294,36.576265723324,"FO","FR","-9","4","2.5","3.5","1","-9","-9",2014,2011,2011,"0.016211","0.003000","22.156227","0.999668","0.999668","C_Se_Se","0","0","9","5","0","1","3","0","0","0","---"
"287","S1692","L1059","K2026",423851.1329,4686379.049,423721.5977,4686222.772,423854.6397,4686377.522,202.982434629154,3.82483662907456,"W","-9","-9","0.5","1","-9","-9","-9","-9",2014,2011,2010,"0.000000","0.000000","23.019787","0.999860","0.999860","C_Se_Se","0","0","7","1","0","1","1","0","0","0","---"
"288","S1697","K1000","L1509",423851.1329,4686378.483,423847.9153,4686371.515,423848.9694,4686371.04,7.6750227208124,7.7510632334965,"Y","-9","-9","1","2.5","-9","-9","-9","-9",2014,2010,2011,"0.036181","0.009000","21.042560","0.998989","0.998989","C_Se_Se","0","0","13","18","3","1","3","0","0","0","---"
"289","S0451","L1027","L1083",423851.1742,4686308.704,423843.0109,4686302.226,423851.1768,4686306.532,10.4213219359055,2.1720015564222,"WR","-9","-9","1.5","0.5","-9","-9","-9","-9",2014,2011,2011,"0.000000","0.000000","23.810532","0.999936","0.999936","C_Se_Se","0","0","7","2","1","0","1","0","0","0","---"
"290","S7228","L0302","L1865",423852.0373,4686382.466,423851.6096,4686385.152,423852.1459,4686381.504,2.7198388350561,0.968110510507053,"WR","FO","-9","1.5","1","4","2.5","-9","-9",2014,2011,2011,"0.000000","0.000000","24.125836","0.999954","0.999954","C_Se_Se","0","0","49","9","2","2","0","0","0","0","---"
"291","S2954","K1113","K1123",423852.2327,4686380.32,424031.644,4686441.311,424034.621,4686440.188,189.494898740351,191.962677103808,"FR","-9","FO","4","1","-9","-9","3.5","2.5",2014,2010,2010,"0.035383","0.009000","19.541164","0.995479","0.995479","C_Se_Se","0","0","4","1","0","2","0","0","0","0","---"
"292","S1691","P1355","L1865",423853.1143,4686382.047,423794.2843,4686332.632,423852.1459,4686381.504,76.8297541646828,1.11024662152094,"Y;WO","FO","-9","0.5;1.5","2.5;2","4","3","-9","-9",2014,2013,2011,"0.035272","0.009000","22.355632","0.999728","0.999728","C_Se_Se","0","0","63","13","0","0","0","0","0","0","---"
"293","S6502","P3327","K1573",423855.0024,4686382.371,423838.5021,4686356.747,423856.672,4686384.463,30.4770286622904,2.67657022340619,"FR","FR","-9","3.5","0.5","4","0.5","-9","-9",2014,2013,2010,"0.000000","0.000000","23.749680","0.999932","0.999932","C_Se_Se","0","0","49","16","0","1","0","0","0","0","---"
"294","S6572","L1086","K2032",423855.3358,4686357.003,423762.1479,4686255.291,423852.8616,4686353.849,137.946785574305,4.00866332269511,"Y","WR","-9","1","2.5","1.5","1","-9","-9",2014,2011,2010,"0.011721","0.002000","22.093072","0.999646","0.999646","C_Se_Se","0","0","64","14","2","0","0","0","0","0","---"
"295","S8078","L1027","L1082",423855.5768,4686311.801,423843.0109,4686302.226,423855.5207,4686310.017,15.7981792562699,1.78488184761496,"WO","-9","-9","1.5","2.5","-9","-9","-9","-9",2014,2011,2011,"0.000000","0.000000","22.426036","0.999746","0.999746","C_Se_Se","0","0","31","4","2","0","3","0","0","0","---"
"296","S3741","P0711","L0515",423855.6132,4686311.779,423853.7554,4686309.608,423861.6609,4686318.607,2.85738724018649,9.12119834706419,"WO","Y","FR","1.5","2.5","1","2.5","3","1",2014,2013,2011,"0.045668","0.012000","20.050072","0.997278","0.997278","C_Se_Se","0","0","15","8","0","2","2","1","1","2","s1180_371625,s1258_68093"
"297","S2494","L0335","K2027",423855.7884,4686361.228,423788.2999,4686331.22,423856.0281,4686356.846,73.8591747603346,4.38855102418581,"FR","WO","-9","4","0.5","2","3.5","-9","-9",2014,2011,2010,"0.011748","0.002000","22.141040","0.999663","0.999663","C_Se_Se","0","0","35","15","1","1","1","0","0","0","---"
"298","S3742","L1091","L1082",423856.0565,4686312.367,423734.5054,4686231.233,423855.5207,4686310.017,146.141697907007,2.41030737422894,"WO","-9","-9","2","2.5","-9","-9","-9","-9",2014,2011,2011,"0.000000","0.000000","21.727216","0.999490","0.999490","C_Se_Se","0","0","56","5","2","1","3","0","0","0","---"
"299","S4959","L0529","K1000",423856.4444,4686382.901,423838.4367,4686341.355,423847.9153,4686371.515,45.2807616457425,14.2262624328525,"WO","Y","-9","1.5","2.5","1","2.5","-9","-9",2014,2011,2010,"0.000000","0.000000","23.252748","0.999889","0.999889","C_Se_Se","0","0","111","9","0","0","1","0","0","0","---"
"300","S2485","L0299","L0305",423856.743,4686362.344,423850.1815,4686355.438,423855.2426,4686362.31,9.52607570005314,1.50078518118217,"WO","FR","WR","2","2","3.5","1","1.5","1",2014,2011,2011,"0.036007","0.009000","19.994490","0.997122","0.997122","C_Se_Se","0","0","34","1","0","1","0","0","0","0","---"
"301","S0455","L0513","L0497",423857.5362,4686312.095,423862.8383,4686318.301,423885.5218,4686362.358,8.16251801917008,57.528801277167,"FR","FR","-9","4","0.5","4","1","-9","-9",2014,2011,2011,"0.000000","0.000000","23.011258","0.999859","0.999859","C_Se_Se","0","0","29","12","0","1","0","0","0","0","---"
"302","S0447","L1052","L0511",423857.8512,4686311.984,423848.9431,4686300.592,423858.2631,4686315.187,14.4613937644281,3.2293761949303,"WR","-9","WR","1.5","1","-9","-9","1.5","1",2014,2011,2011,"0.000000","0.000000","22.643348","0.999796","0.999796","C_Se_Se","0","0","53","22","4","4","2","0","0","0","---"
"303","S0442","L0511","L0521",423858.231,4686315.641,423858.2631,4686315.187,423863.3413,4686321.555,0.455133397934941,7.81604516925982,"WR","WR","FR","1.5","1","1.5","1","4","1",2014,2011,2011,"0.000000","0.000000","23.354702","0.999900","0.999900","C_Se_Se","0","0","77","15","0","2","2","0","0","0","---"
"304","S3759","K1000","L0511",423858.4041,4686317.664,423847.9153,4686371.515,423858.2631,4686315.187,54.8629668029114,2.48100987498628,"FR","-9","WR","3.5","1","-9","-9","1.5","1",2014,2010,2011,"0.022613","0.005000","21.340568","0.999249","0.999249","C_Se_Se","0","0","57","17","1","1","2","0","0","0","---"
"305","S3752","K2032","L1085",423858.7425,4686316.24,423852.8616,4686353.849,423860.4249,4686315.303,38.0660198316394,1.92573070802092,"FO","-9","-9","3.5","1.5","-9","-9","-9","-9",2014,2010,2011,"0.011804","0.002000","22.038848","0.999627","0.999627","C_Se_Se","0","0","214","70","0","0","3","0","0","0","---"
"306","S0463","P1677","L1085",423858.9847,4686315.327,423860.1288,4686316.774,423860.4249,4686315.303,1.84466089346774,1.44039995834469,"FR","FR","-9","3","1","3","0.5","-9","-9",2014,2013,2011,"0.000000","0.000000","24.647934","0.999973","0.999973","C_Se_Se","0","0","225","116","0","2","3","0","0","0","---"
"307","S0468","L0335","L0529",423859.0234,4686322.629,423788.2999,4686331.22,423838.4367,4686341.355,71.2433767676221,27.829396201076,"WR","WO","Y","2","1.5","2","3.5","1","2.5",2014,2011,2011,"0.000000","0.000000","22.508040","0.999766","0.999766","C_Se_Se","0","0","14","7","0","1","0","0","1","1","ros_assembly_737420"
"308","S0462","P1220","L1085",423859.5382,4686318.461,423850.4198,4686299.144,423860.4249,4686315.303,21.3609856409569,3.28012208443891,"WO","WR","-9","1.5","2.5","1.5","1","-9","-9",2014,2013,2011,"0.015410","0.003000","22.106844","0.999651","0.999651","C_Se_Se","0","0","10","5","2","0","3","1","0","1","s612_303555"
"309","S0476","L1085","L1074",423860.1321,4686319.102,423860.4249,4686315.303,423876.9119,4686330.835,3.81026676721418,20.4749841768142,"WR","-9","-9","2.5","1","-9","-9","-9","-9",2014,2011,2011,"0.000000","0.000000","22.875068","0.999838","0.999838","C_Se_Se","0","0","18","10","1","3","0","0","0","0","---"
"310","S3760","L0525","L1020",423861.373,4686320.913,423860.5637,4686319.889,423871.4822,4686323.155,1.30519825641798,10.3548292425611,"FR","FR","-9","4","0.5","3.5","1","-9","-9",2014,2011,2011,"0.022695","0.005000","18.909084","0.991528","0.991528","C_Se_Se","0","0","61","1","1","0","0","1","1","2","s1180_371625,s694_100451"
"311","S3737","L0500","L0516",423862.7241,4686323.333,423865.6757,4686322.031,423869.4773,4686323.602,3.22601093583348,6.75855541078512,"FR","-9","FR","3.5","0.5","-9","-9","3.5","1",2014,2011,2011,"0.000000","0.000000","22.741131","0.999815","0.999815","C_Se_Se","0","0","22","22","0","0","4","0","0","0","---"
